Percentage,Average Accuracy
1,0.7655010285042609
5,0.870555392300911
10,0.8799588598295621
15,0.8889215398178079
20,0.8903908316191596
30,0.8990596532471351
40,0.8980311489861886
50,0.8970026447252424
60,0.8977372906259184
70,0.8974434322656479
80,0.8975903614457831
90,0.898178078166324
100,0.8987657948868645
