Percentage,Average Accuracy
1,0.8837055539230091
5,0.9109609168380841
10,0.92234792829856
15,0.9226417866588305
20,0.9256538348516016
25,0.9256538348516016
30,0.9253599764913312
35,0.9260211578019395
40,0.9292535997649134
45,0.9291801351748457
50,0.929841316485454
55,0.9311636791066706
60,0.9310167499265354
65,0.9317513958272112
70,0.9301351748457244
75,0.9315310020570085
80,0.9305024977960623
85,0.9314575374669409
90,0.930208639435792
95,0.9306494269761976
100,0.9318248604172789
