Percentage,Average Accuracy
1,0.8490302674111079
5,0.9002350866882163
10,0.912577137819571
15,0.9108874522480165
20,0.9135321774904496
25,0.9147810755215986
30,0.9169115486335586
35,0.9163238319130179
40,0.9170584778136939
45,0.9174258007640317
50,0.9213928886276814
55,0.9199235968263297
60,0.9216867469879518
65,0.9210990302674111
70,0.9206582427270056
75,0.9219071407581546
80,0.9235233617396414
85,0.92234792829856
90,0.922200999118425
95,0.9224948574786953
100,0.921833676168087
