Percentage,Average Accuracy
1,0.8814281516309139
5,0.9161769027328828
10,0.9205113135468703
15,0.9243314722303849
20,0.9248457243608581
25,0.9258007640317367
30,0.9252865119012637
35,0.9274904496032912
40,0.9284454892741698
45,0.928959741404643
50,0.9300617102556568
55,0.9302821040258595
60,0.9285189538642374
65,0.930355568615927
70,0.9300617102556568
75,0.929841316485454
80,0.9313106082868057
85,0.9294739935351161
90,0.9307963561563326
95,0.9321921833676168
100,0.9318248604172789
