Percentage,Average Accuracy
1,0.8708492506611814
5,0.906699970614164
10,0.9215398178078167
15,0.9212459594475463
20,0.9214663532177491
25,0.9233764325595064
30,0.9271231266529533
35,0.9290332059947106
40,0.9299882456655892
45,0.9307963561563326
50,0.9293270643549809
55,0.9310167499265354
60,0.9310167499265354
65,0.9324860417278872
70,0.9311636791066706
75,0.930208639435792
80,0.9342491918895093
85,0.9322656479576844
90,0.9331472230384954
95,0.9338084043491037
100,0.9331472230384954
