Percentage,Average Accuracy
1,0.8538054657655006
5,0.8923009109609166
10,0.9015574493094328
15,0.9027328827505143
20,0.9044960329121365
30,0.9161034381428156
40,0.915809579782545
50,0.9184543050249783
60,0.9202174551866005
70,0.9190420217455185
80,0.9200705260064647
90,0.9222744637084923
100,0.9230091096091684
